,Year,State,Plant name,Plant-level sector,eGRID subregion name,Plant FIPS state code,Plant FIPS county code,Plant county name,latitude,longitude,Number of units,Number of generators,Primary fuel source,Plant capacity factor,Plant nameplate capacity (MW),Nonbaseload Factor,CHP plant useful thermal output (MMBtu),CHP plant power to heat ratio,CHP plant electric allocation factor,Plant annual heat input from combustion (MMBtu),Plant total annual heat input (MMBtu),Plant annual net generation (MWh),Plant annual CO2 emissions (tons),Plant annual CO2 equivalent emissions (tons),Plant annual CO2 total output emission rate (lb/MWh),Plant annual CO2 equivalent total output emission rate (lb/MWh),Plant annual CO2 input emission rate (lb/MMBtu),Plant annual CO2 equivalent input emission rate (lb/MMBtu),Plant nominal heat rate (Btu/kWh),Plant annual coal net generation (MWh),Plant annual oil net generation (MWh),Plant annual gas net generation (MWh),Unused Capacity,Annual Generation Potential (MWh),geometry,index_right,GEOID,GEOIDFQ,NAME,Unnamed: 0,median_income,tot_pop,white_pop,black_african-american,poverty_status,state,county,tract,poc_pop,census_tract,county_name
219,2022.0,CA,Niland Gas Turbine Plant,Electric Utility,WECC Southwest,6,25,Imperial,33.238842,-115.504456,2.0,2.0,GAS,0.09455,121.0,1.0,,,,994106.276,994106.276,100224.0,59078.854,59138.942,1178.936,1180.135,118.858,118.979,9918.844548,0.0,0.0,100224.0,0.90545,1059960.0,POINT (-115.504456 33.238842),5614,06025010101,1400000US06025010101,101.01,5219,4185.0,4047.0,275.0,891.0,23.0,6,25,10101,3772.0,Census Tract 101.01,Imperial County
220,2022.0,CA,Olive View Medical Center,Commercial CHP,WECC California,6,37,Los Angeles,34.326242,-118.44477,2.0,2.0,GAS,0.21559,5.6,0.974016090454447,119472.0,0.302,0.287159,56598.805,56598.805,10576.0,3307.89,3311.309,625.547,626.193,116.889,117.01,5351.424382,0.0,0.0,10576.4,0.78441,49056.0,POINT (-118.44477 34.326242),2456,06037106010,1400000US06037106010,1060.10,3992,34028.0,3108.0,2369.0,83.0,3103.0,6,37,106010,739.0,Census Tract 1060.10,Los Angeles County
221,2022.0,CA,"Ormond Beach Power, LLC.",IPP Non-CHP,WECC California,6,111,Ventura,34.1292,-119.1689,2.0,2.0,GAS,0.0215,1612.0,1.0,,,,3506866.173,3506866.173,303631.0,208408.38,208639.003,1372.774,1374.293,118.857,118.989,11549.763275,0.0,0.0,303631.0,0.9785,14121120.0,POINT (-119.1689 34.1292),7748,06111004715,1400000US06111004715,47.15,1242,24938.0,5454.0,4089.0,193.0,5449.0,6,111,4715,1365.0,Census Tract 47.15,Ventura County
222,2022.0,CA,Oxnard Paper Mill,Industrial CHP,WECC California,6,111,Ventura,34.1414,-119.1831,1.0,1.0,GAS,0.75859,29.0,0.0690180024143177,853382.4,0.771,0.506815,1078548.547,1078548.547,192712.0,63035.262,63100.414,654.191,654.868,116.889,117.01,5596.685971,0.0,0.0,192712.0,0.24141,254040.0,POINT (-119.1831 34.1414),7748,06111004715,1400000US06111004715,47.15,1242,24938.0,5454.0,4089.0,193.0,5449.0,6,111,4715,1365.0,Census Tract 47.15,Ventura County
223,2022.0,CA,Oroville Cogeneration LP,Industrial CHP,WECC California,6,7,Butte,39.492,-121.5628,7.0,7.0,GAS,0.00313,7.7,1.0,1819.2,0.396,0.345469,1156.977,1156.977,211.001,67.62,67.69,640.945,641.608,116.891,117.012,5483.303868,0.0,0.0,211.0,0.99687,67452.0,POINT (-121.5628 39.492),4174,06007003002,1400000US06007003002,30.02,6519,23097.0,3437.0,2376.0,65.0,3433.0,6,7,3002,1061.0,Census Tract 30.02,Butte County
224,2022.0,CA,Paramount Refinery,Industrial CHP,WECC California,6,37,Los Angeles,33.9,-118.151389,1.0,1.0,GAS,,6.7,,,,,,,,,,,,,,,,,,,58692.0,POINT (-118.151389 33.9),8892,06037553502,1400000US06037553502,5535.02,5033,29721.0,4268.0,2130.0,523.0,4211.0,6,37,553502,2138.0,Census Tract 5535.02,Los Angeles County
225,2022.0,CA,Parnassus Central Utility Plant,Commercial CHP,WECC California,6,75,San Francisco,37.762524,-122.456747,3.0,3.0,GAS,0.59504,13.4,0.341602489833935,432395.2,0.551,0.423665,404470.323,404470.323,69848.0,23639.192,23663.626,676.875,677.575,116.89,117.01,5790.721614,0.0,0.914,69847.086,0.40496,117384.0,POINT (-122.456747 37.762524),4982,06075030102,1400000US06075030102,301.02,43,76303.0,5255.0,3850.0,115.0,4743.0,6,75,30102,1405.0,Census Tract 301.02,San Francisco County
226,2022.0,CA,Pebbly Beach Generating Station Hybrid,Electric Utility,WECC California,6,37,Los Angeles,33.333056,-118.310278,30.0,30.0,OIL,0.2693,12.7,0.88450242093026,,,,310263.992,310263.992,29960.002,24972.775,25059.577,1667.074,1672.869,160.978,161.537,10355.940988,0.0,28532.0,1428.0,0.7307,111252.0,POINT (-118.310278 33.333056),399,06037599100,1400000US06037599100,5991,814,-666666666.0,407.0,347.0,0.0,220.0,6,37,599100,60.0,Census Tract 5991,Los Angeles County
227,2022.0,CA,Pixar - Emeryville,IPP Non-CHP,WECC California,6,1,Alameda,37.83286,-122.284003,1.0,1.0,GAS,0.71067,1.1,0.148886121488861,,,,,49217.0,6848.0,,,,,,,,0.0,0.0,6848.0,0.28933,9636.0,POINT (-122.284003 37.83286),7461,06001425104,1400000US06001425104,4251.04,3770,58354.0,3658.0,1530.0,980.0,3657.0,6,1,425104,2128.0,Census Tract 4251.04,Alameda County
228,2022.0,CA,PRC-Desoto Intl/PPG Aerospace,Industrial Non-CHP,WECC California,6,29,Kern,34.989722,-118.150556,2.0,2.0,OIL,,1.5,,,,,,,,,,,,,,,,,,,13140.0,POINT (-118.150556 34.989722),6522,06029006500,1400000US06029006500,65,7007,19891.0,4328.0,2707.0,695.0,2101.0,6,29,6500,1621.0,Census Tract 65,Kern County
229,2022.0,CA,Procter and Gamble Power Plant,Electric Utility,WECC California,6,67,Sacramento,38.530943,-121.400128,3.0,4.0,GAS,0.41696,193.4,0.638405863825889,852601.6,2.828,0.790371,4705307.005,4705307.005,706401.0,279632.06,279927.13,791.709,792.545,118.858,118.984,6660.957452,0.0,0.0,706401.0,0.58304,1694184.0,POINT (-121.400128 38.530943),7576,06067005205,1400000US06067005205,52.05,4507,29663.0,1959.0,1229.0,228.0,1890.0,6,67,5205,730.0,Census Tract 52.05,Sacramento County
230,2022.0,CA,Ratkovich Alhambra,IPP Non-CHP,WECC California,6,37,Los Angeles,34.08145,-118.15191,1.0,1.0,GAS,0.51918,1.0,0.468036529680365,,,,,40624.0,4548.0,,,,,,,,0.0,0.0,4548.0,0.48082,8760.0,POINT (-118.15191 34.08145),2676,06037480802,1400000US06037480802,4808.02,6760,34522.0,3277.0,804.0,3.0,3227.0,6,37,480802,2473.0,Census Tract 4808.02,Los Angeles County
231,2022.0,CA,Red Bluff,IPP Non-CHP,WECC California,6,103,Tehama,40.1501,-122.2124,16.0,16.0,GAS,0.03638,46.4,1.0,,,,149997.008,149997.008,14789.008,8766.512,8775.573,1185.544,1186.77,116.889,117.01,10142.471296,0.0,0.0,14789.0,0.96362,406464.0,POINT (-122.2124 40.1501),8412,06103000800,1400000US06103000800,8,6123,28498.0,4315.0,3783.0,0.0,4315.0,6,103,800,532.0,Census Tract 8,Tehama County
232,2022.0,CA,Redding Power Plant,Electric Utility,WECC California,6,89,Shasta,40.507292,-122.423281,2.0,6.0,GAS,0.26617,183.1,0.889723907638364,,,,3483624.297,3483624.297,426918.0,207024.5,207242.3,969.856,970.876,118.856,118.981,8159.937733,0.0,0.0,426918.0,0.73383,1603956.0,POINT (-122.423281 40.507292),4767,06089011001,1400000US06089011001,110.01,5281,48917.0,1709.0,1523.0,16.0,1702.0,6,89,11001,186.0,Census Tract 110.01,Shasta County
233,2022.0,CA,Redlands Community Hospital,IPP Non-CHP,WECC California,6,71,San Bernardino,34.03625,-117.206211,1.0,1.0,GAS,0.96025,1.1,0.0,,,,,60719.0,9253.0,,,,,,,,0.0,0.0,9253.0,0.03974999999999995,9636.0,POINT (-117.206211 34.03625),3444,06071008301,1400000US06071008301,83.01,5269,39922.0,6354.0,4675.0,91.0,5919.0,6,71,8301,1679.0,Census Tract 83.01,San Bernardino County
234,2022.0,CA,Richmond Cogen,Industrial CHP,WECC California,6,13,Contra Costa,37.9418,-122.3909,5.0,4.0,GAS,0.58823,173.5,0.352948078551094,6006780.8,0.508,0.403806,4596268.396,4596268.396,894029.0,268627.211,268904.792,600.936,601.557,116.889,117.01,5141.073048,0.0,0.0,866604.238,0.41176999999999997,1519860.0,POINT (-122.3909 37.9418),3203,06013378000,1400000US06013378000,3780,4736,65076.0,3284.0,2512.0,192.0,3275.0,6,13,378000,772.0,Census Tract 3780,Contra Costa County
235,2022.0,CA,Riverside Energy Resource Center,Electric Utility,WECC California,6,65,Riverside,33.9636,-117.4528,4.0,4.0,GAS,0.04575,196.0,1.0,,,,855697.776,855697.776,78556.0,50849.849,50900.61,1294.614,1295.906,118.85,118.969,10892.838063,0.0,0.0,78555.999,0.95425,1716960.0,POINT (-117.4528 33.9636),7705,06065030900,1400000US06065030900,309,2774,27097.0,3239.0,2092.0,147.0,3205.0,6,65,30900,1147.0,Census Tract 309,Riverside County
236,2022.0,CA,Rockwood,Electric Utility,WECC Southwest,6,25,Imperial,32.9553,-115.5364,2.0,2.0,GAS,0.00662,49.8,1.0,,,,39835.0,39835.0,2890.0,2790.589,2796.207,1931.203,1935.091,140.107,140.389,13783.737024,0.0,1062.229,1827.771,0.99338,436248.0,POINT (-115.5364 32.9553),6404,06025010300,1400000US06025010300,103,6247,28438.0,1172.0,906.0,1.0,1172.0,6,25,10300,266.0,Census Tract 103,Imperial County
237,2022.0,CA,Roll Delano,IPP Non-CHP,WECC California,6,29,Kern,35.734167,-119.236667,1.0,1.0,GAS,0.6778,1.2,0.20367199391172,,,,,54466.0,7125.0,,,,,,,,0.0,0.0,7125.0,0.32220000000000004,10512.0,POINT (-119.236667 35.734167),7522,06029005003,1400000US06029005003,50.03,5446,15157.0,4061.0,3241.0,90.0,3919.0,6,29,5003,820.0,Census Tract 50.03,Kern County
238,2022.0,CA,Roll Delano 2,IPP Non-CHP,WECC California,6,29,Kern,35.739722,-119.238056,1.0,1.0,GAS,0.57691,1.6,0.371813165905632,,,,,61611.0,8086.0,,,,,,,,0.0,0.0,8086.0,0.42308999999999997,14016.0,POINT (-119.238056 35.739722),7522,06029005003,1400000US06029005003,50.03,5446,15157.0,4061.0,3241.0,90.0,3919.0,6,29,5003,820.0,Census Tract 50.03,Kern County
239,2022.0,CA,Russell City Energy Company LLC,IPP Non-CHP,WECC California,6,1,Alameda,37.63466,-122.13381,2.0,3.0,GAS,0.1808,655.0,1.0,,,,7662470.474,7662470.474,1037388.0,455369.244,455825.103,877.915,878.794,118.857,118.976,7386.311076,0.0,0.0,1037388.0,0.8192,5737800.0,POINT (-122.13381 37.63466),2214,06001437101,1400000US06001437101,4371.01,5367,42371.0,7343.0,2014.0,468.0,7299.0,6,1,437101,5329.0,Census Tract 4371.01,Alameda County
240,2022.0,CA,Saint Agnes Medical Center,Commercial CHP,WECC California,6,19,Fresno,36.8347,-119.7667,2.0,2.0,GAS,0.38271,7.0,0.695477277669058,269033.6,0.298,0.284159,123084.27,123084.27,23468.0,7193.602,7201.038,613.056,613.69,116.889,117.01,5244.770305,0.0,0.0,23468.0,0.61729,61320.0,POINT (-119.7667 36.8347),6418,06019005406,1400000US06019005406,54.06,828,29103.0,4045.0,2797.0,183.0,4045.0,6,19,5406,1248.0,Census Tract 54.06,Fresno County
241,2022.0,CA,Saint Johns Health Center,Commercial CHP,WECC California,6,37,Los Angeles,34.030318,-118.47844,1.0,1.0,GAS,,1.2,,,,,,,,,,,,,,,,,,,10512.0,POINT (-118.47844 34.030318),4690,06037701602,1400000US06037701602,7016.02,4825,61611.0,3798.0,2717.0,161.0,3669.0,6,37,701602,1081.0,Census Tract 7016.02,Los Angeles County
242,2022.0,CA,San Antonio Regional Hospital,Commercial CHP,WECC California,6,71,San Bernardino,34.1019,-117.6381,3.0,3.0,GAS,0.0,2.7,,18352.0,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,23652.0,POINT (-117.6381 34.1019),7392,06071000901,1400000US06071000901,9.01,5833,30828.0,5048.0,2781.0,255.0,4778.0,6,71,901,2267.0,Census Tract 9.01,San Bernardino County
243,2022.0,CA,San Diego Community College,IPP Non-CHP,WECC California,6,73,San Diego,32.805901,-117.167738,1.0,1.0,GAS,0.89418,1.0,0.0,,,,,56997.0,7833.0,,,,,,,,0.0,0.0,7833.0,0.10582000000000003,8760.0,POINT (-117.167738 32.805901),1473,06073008510,1400000US06073008510,85.10,2381,36521.0,7259.0,4233.0,261.0,7259.0,6,73,8510,3026.0,Census Tract 85.10,San Diego County
244,2022.0,CA,San Diego State University,Commercial CHP,WECC California,6,73,San Diego,32.778225,-117.070114,7.0,7.0,GAS,0.47956,15.1,0.534070176499642,306468.8,0.706,0.485044,394203.915,399229.915,63434.0,23039.062,23062.875,726.395,727.146,116.889,117.01,6362.129649,0.0,0.0,61961.0,0.52044,132276.0,POINT (-117.070114 32.778225),6208,06073002801,1400000US06073002801,28.01,4845,7750.0,3262.0,2165.0,74.0,2858.0,6,73,2801,1097.0,Census Tract 28.01,San Diego County
245,2022.0,CA,San Jose Cogeneration,Commercial CHP,WECC California,6,85,Santa Clara,37.336113,-121.878332,1.0,1.0,GAS,0.45976,6.0,0.567066210045662,130516.0,0.632,0.457275,176220.62,176220.62,24165.0,10299.131,10309.776,852.401,853.282,116.889,117.01,7292.390668,0.0,0.0,24165.0,0.54024,52560.0,POINT (-121.878332 37.336113),5129,06085500901,1400000US06085500901,5009.01,3004,50067.0,4239.0,1667.0,268.0,4239.0,6,85,500901,2572.0,Census Tract 5009.01,Santa Clara County
246,2022.0,CA,San Manuel Central Plant Cogens,Industrial CHP,WECC California,6,71,San Bernardino,34.151193,-117.23025,2.0,2.0,GAS,0.0,5.4,,0.0,,1.0,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,47304.0,POINT (-117.23025 34.151193),5303,06071011002,1400000US06071011002,110.02,7880,36211.0,1525.0,1197.0,35.0,1525.0,6,71,11002,328.0,Census Tract 110.02,San Bernardino County
247,2022.0,CA,Santa Rita Jail Fuel Cell,IPP CHP,WECC California,6,1,Alameda,37.719166,-121.886944,1.0,1.0,GAS,0.90036,1.4,0.0,0.0,,1.0,,96015.0,11042.0,,,,,,,,0.0,0.0,11042.0,0.09963999999999995,12264.0,POINT (-121.886944 37.719166),871,06001450102,1400000US06001450102,4501.02,1331,57438.0,6041.0,1951.0,576.0,4271.0,6,1,450102,4090.0,Census Tract 4501.02,Alameda County
248,2022.0,CA,Santa Rita Jail Hybrid,IPP CHP,WECC California,6,1,Alameda,37.719167,-121.886944,4.0,4.0,GAS,0.31563,4.9,0.807287298481036,0.0,,1.0,,76431.0,13548.0,,,,,,,,0.0,0.0,11091.0,0.6843699999999999,42924.0,POINT (-121.886944 37.719167),871,06001450102,1400000US06001450102,4501.02,1331,57438.0,6041.0,1951.0,576.0,4271.0,6,1,450102,4090.0,Census Tract 4501.02,Alameda County
249,2022.0,CA,SCC - San Jose,IPP Non-CHP,WECC California,6,85,Santa Clara,37.35106,-121.90551,1.0,1.0,GAS,0.83961,1.0,0.0,,,,,55432.0,7355.0,,,,,,,,0.0,0.0,7355.0,0.16039000000000003,8760.0,POINT (-121.90551 37.35106),5123,06085500200,1400000US06085500200,5002,3003,51254.0,5968.0,2739.0,395.0,4984.0,6,85,500200,3229.0,Census Tract 5002,Santa Clara County
250,2022.0,CA,SCU000 El Camino Real Fuel Cell,IPP Non-CHP,WECC California,6,85,Santa Clara,37.34994,-121.94064,1.0,1.0,GAS,0.73843,1.5,0.102612886859462,,,,,69639.0,9703.0,,,,,,,,0.0,0.0,9703.0,0.26156999999999997,13140.0,POINT (-121.94064 37.34994),5631,06085505203,1400000US06085505203,5052.03,4944,8956.0,6000.0,3736.0,229.0,3560.0,6,85,505203,2264.0,Census Tract 5052.03,Santa Clara County
251,2022.0,CA,Sierra Nevada Brewing Co Hybrid,Industrial CHP,WECC California,6,7,Butte,39.724167,-121.815278,3.0,3.0,GAS,0.24003,4.2,0.933291657606726,46008.0,0.655,0.466233,45542.587,53836.587,8831.0,2661.715,2664.466,602.812,603.435,116.889,117.01,7116.029183,0.0,0.0,6436.0,0.75997,36792.0,POINT (-121.815278 39.724167),5174,06007001300,1400000US06007001300,13,8041,21990.0,3952.0,2506.0,102.0,3936.0,6,7,1300,1446.0,Census Tract 13,Butte County
252,2022.0,CA,Solano County Cogen Plant,Commercial CHP,WECC California,6,95,Solano,38.2494,-122.0394,3.0,3.0,GAS,0.29574,2.8,0.84042726679713,45906.4,0.539,0.418295,50741.657,50741.657,7254.0,2965.572,2968.637,817.638,818.483,116.889,117.01,6994.989905,0.0,0.0,7254.0,0.70426,24528.0,POINT (-122.0394 38.2494),5125,06095252502,1400000US06095252502,2525.02,3142,22290.0,2086.0,929.0,440.0,1557.0,6,95,252502,1157.0,Census Tract 2525.02,Solano County
253,2022.0,CA,SRI International Cogen Project,Commercial CHP,WECC California,6,81,San Mateo,37.455314,-122.172797,1.0,1.0,GAS,0.53676,6.0,0.438736681887367,217554.4,0.443,0.371117,168194.686,168194.686,28212.0,9830.059,9840.219,696.871,697.591,116.889,117.01,5961.813637,0.0,0.0,28212.0,0.46324,52560.0,POINT (-122.172797 37.455314),1172,06081612500,1400000US06081612500,6125,659,97304.0,4454.0,3475.0,110.0,4454.0,6,81,612500,979.0,Census Tract 6125,San Mateo County
254,2022.0,CA,Stanton Energy Reliability Center,IPP Non-CHP,WECC California,6,59,Orange,33.806801,-117.985758,2.0,4.0,GAS,0.00081,161.0,1.0,,,,24859.133,24859.133,1145.0,1477.021,1478.542,2579.949,2582.606,118.831,118.954,21711.033188,0.0,0.0,2113.0,0.99919,1410360.0,POINT (-117.985758 33.806801),4621,06059087803,1400000US06059087803,878.03,4994,30465.0,5833.0,3296.0,54.0,5797.0,6,59,87803,2537.0,Census Tract 878.03,Orange County
255,2022.0,CA,Taylor Farms - Schilling Place,IPP Non-CHP,WECC California,6,53,Monterey,36.65388,-121.62369,1.0,1.0,GAS,0.80982,1.0,0.0,,,,,51867.0,7094.0,,,,,,,,0.0,0.0,7094.0,0.19018000000000002,8760.0,POINT (-121.62369 36.65388),1928,06053014500,1400000US06053014500,145,6415,32121.0,4542.0,2915.0,85.0,4402.0,6,53,14500,1627.0,Census Tract 145,Monterey County
256,2022.0,CA,Taylor Farms Salinas,IPP Non-CHP,WECC California,6,53,Monterey,36.6575,-121.623333,1.0,1.0,GAS,0.19697,1.1,1.0,,,,,134365.0,1898.0,,,,,,,,0.0,0.0,1898.0,0.80303,9636.0,POINT (-121.623333 36.6575),1928,06053014500,1400000US06053014500,145,6415,32121.0,4542.0,2915.0,85.0,4402.0,6,53,14500,1627.0,Census Tract 145,Monterey County
257,2022.0,CA,TLR000 Hansen Fuel Cell,IPP Non-CHP,WECC California,6,53,Monterey,36.65676,-121.62428,3.0,3.0,GAS,0.72279,3.0,0.128678335870116,,,,,135708.0,18995.0,,,,,,,,0.0,0.0,18995.0,0.27720999999999996,26280.0,POINT (-121.62428 36.65676),1928,06053014500,1400000US06053014500,145,6415,32121.0,4542.0,2915.0,85.0,4402.0,6,53,14500,1627.0,Census Tract 145,Monterey County
258,2022.0,CA,Thomas M Knott Cogen Facility,Industrial Non-CHP,WECC California,6,79,San Luis Obispo,35.184444,-120.618333,1.0,1.0,GAS,,1.4,,,,,,,,,,,,,,,,,,,12264.0,POINT (-120.618333 35.184444),5872,06079011600,1400000US06079011600,116,3678,42917.0,4033.0,3594.0,0.0,4033.0,6,79,11600,439.0,Census Tract 116,San Luis Obispo County
259,2022.0,CA,UCI Facilities Management Central Plant,Commercial CHP,WECC California,6,59,Orange,33.6481,-117.8467,2.0,2.0,GAS,0.61899,19.0,0.301690298806377,572665.6,0.614,0.45015,569474.41,569474.41,103024.0,33282.664,33317.064,646.115,646.783,116.889,117.01,5527.589789,0.0,0.0,103024.0,0.38100999999999996,166440.0,POINT (-117.8467 33.6481),3619,06059062614,1400000US06059062614,626.14,1449,11640.0,17086.0,8798.0,339.0,10867.0,6,59,62614,8288.0,Census Tract 626.14,Orange County
260,2022.0,CA,UCI Fuel Cell,IPP CHP,WECC California,6,59,Orange,33.788,-117.8901,1.0,1.0,GAS,0.56115,1.4,0.398075668623614,13285.6,1.768,0.702139,,62703.0,6882.0,,,,,,,,0.0,0.0,6882.0,0.43884999999999996,12264.0,POINT (-117.8901 33.788),5008,06059076102,1400000US06059076102,761.02,2739,27907.0,8227.0,5021.0,540.0,4695.0,6,59,76102,3206.0,Census Tract 761.02,Orange County
261,2022.0,CA,UCLA So Campus Cogen Project,Commercial CHP,WECC California,6,37,Los Angeles,34.0692,-118.4439,4.0,3.0,GAS,0.66802,43.0,0.219970089554352,2024093.6,0.424,0.361318,1339974.899,1339974.899,251629.0,78314.202,78395.145,622.458,623.101,116.889,117.01,5325.200589,0.0,0.0,251629.0,0.33198000000000005,376680.0,POINT (-118.4439 34.0692),8118,06037265301,1400000US06037265301,2653.01,7466,2499.0,11235.0,5340.0,337.0,0.0,6,37,265301,5895.0,Census Tract 2653.01,Los Angeles County
262,2022.0,CA,Univ of Calif Santa Cruz Cogeneration,Commercial CHP,WECC California,6,87,Santa Cruz,36.9997,-122.0622,1.0,1.0,GAS,0.86742,4.4,0.0,122408.8,0.932,0.554157,203802.843,203802.843,33434.0,11911.161,11923.472,712.518,713.254,116.889,117.01,6095.676346,0.0,0.0,33434.0,0.13258000000000003,38544.0,POINT (-122.0622 36.9997),2679,06087100400,1400000US06087100400,1004,4518,3191.0,10299.0,5544.0,345.0,1255.0,6,87,100400,4755.0,Census Tract 1004,Santa Cruz County
263,2022.0,CA,University of California San Diego Hybrid,Commercial CHP,WECC California,6,73,San Diego,32.8747,-117.2392,5.0,4.0,GAS,0.71347,35.5,0.144216133942161,867111.2,0.873,0.537982,1355061.557,1355061.557,221875.0,79195.934,79277.789,713.879,714.617,116.889,117.01,6107.319694,0.0,0.0,222000.0,0.28652999999999995,310980.0,POINT (-117.2392 32.8747),6171,06073008305,1400000US06073008305,83.05,489,22917.0,1877.0,1037.0,63.0,1834.0,6,73,8305,840.0,Census Tract 83.05,San Diego County
264,2022.0,CA,US Borax,Industrial CHP,WECC California,6,29,Kern,35.0329,-117.701,1.0,1.0,GAS,0.71788,48.2,0.136866304148746,2335194.4,0.443,0.37134,1607953.091,1607953.091,303112.0,93976.061,94073.192,620.075,620.716,116.889,117.01,5304.815021,0.0,0.0,303112.0,0.28212000000000004,422232.0,POINT (-117.701 35.0329),5676,06029005600,1400000US06029005600,56,5525,44673.0,2312.0,1529.0,226.0,2306.0,6,29,5600,783.0,Census Tract 56,Kern County
265,2022.0,CA,Valero Refinery Cogeneration Unit 1,Industrial CHP,WECC California,6,95,Solano,38.0736,-122.1411,1.0,1.0,GAS,0.72301,49.9,0.128316755276153,1628956.0,0.662,0.468906,1651021.713,1651021.713,316045.0,96493.187,96592.907,610.629,611.26,116.889,117.01,5224.00838,0.0,0.0,278586.48,0.27698999999999996,437124.0,POINT (-122.1411 38.0736),3232,06095252102,1400000US06095252102,2521.02,7545,45613.0,3931.0,2991.0,42.0,3920.0,6,95,252102,940.0,Census Tract 2521.02,Solano County
266,2022.0,CA,Valley Generating Station,Electric Utility,WECC California,6,37,Los Angeles,34.244991,-118.391327,3.0,4.0,GAS,0.34311,690.5,0.761490746894415,,,,14898151.254,14898151.254,2075370.0,869217.038,870120.683,837.65,838.521,116.688,116.809,7178.551899,0.0,0.0,2075370.0,0.65689,6048780.0,POINT (-118.391327 34.244991),6888,06037121102,1400000US06037121102,1211.02,6504,26662.0,2724.0,2297.0,0.0,2695.0,6,37,121102,427.0,Census Tract 1211.02,Los Angeles County
267,2022.0,CA,Vitro Flat Glass LLC,Industrial Non-CHP,WECC California,6,19,Fresno,36.69,-119.72,3.0,3.0,OIL,0.0,3.3,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,28908.0,POINT (-119.72 36.69),1511,06019001500,1400000US06019001500,15,4529,23897.0,2475.0,1945.0,25.0,2389.0,6,19,1500,530.0,Census Tract 15,Fresno County
268,2022.0,CA,Walnut,Electric Utility,WECC California,6,99,Stanislaus,37.4903,-120.9044,2.0,2.0,GAS,0.0,49.8,,,,,10812.0,10812.0,-76.0,631.902,632.951,0.0,0.0,116.889,117.083,-142263.157895,0.0,-12.683,-63.317,1.0,436248.0,POINT (-120.9044 37.4903),1537,06099003700,1400000US06099003700,37,7065,27025.0,4874.0,3404.0,54.0,4814.0,6,99,3700,1470.0,Census Tract 37,Stanislaus County
269,2022.0,CA,Walnut Energy Center,Electric Utility,WECC California,6,99,Stanislaus,37.4878,-120.8956,2.0,3.0,GAS,0.5571,300.6,0.404826951880106,,,,12230596.08,12230596.08,1466997.0,726857.294,727544.111,990.946,991.882,118.859,118.971,8337.165025,0.0,0.0,1466997.0,0.44289999999999996,2633256.0,POINT (-120.8956 37.4878),1537,06099003700,1400000US06099003700,37,7065,27025.0,4874.0,3404.0,54.0,4814.0,6,99,3700,1470.0,Census Tract 37,Stanislaus County
270,2022.0,CA,Watkins Manufacturing Co.,Industrial Non-CHP,WECC California,6,73,San Diego,33.143847,-117.236908,2.0,2.0,GAS,0.51341,2.0,0.477644596651446,,,,113911.0,113911.0,8995.0,6657.474,6664.355,1480.261,1481.791,116.889,117.01,12663.81323,0.0,0.0,8995.0,0.48658999999999997,17520.0,POINT (-117.236908 33.143847),5712,06073020017,1400000US06073020017,200.17,6722,29034.0,3511.0,2922.0,112.0,3487.0,6,73,20017,589.0,Census Tract 200.17,San Diego County
271,2022.0,CA,Watson Cogeneration,Industrial CHP,WECC California,6,37,Los Angeles,33.816647,-118.244841,8.0,6.0,GAS,0.7238,405.0,0.12700217975459,14319376.0,0.612,0.449361,14393434.124,14393434.124,2567893.0,851805.087,853542.527,663.427,664.78,118.36,118.602,5605.153459,0.0,82801.884,2098558.08,0.2762,3547800.0,POINT (-118.244841 33.816647),3030,06037980002,1400000US06037980002,9800.02,7271,-666666666.0,0.0,0.0,0.0,0.0,6,37,980002,0.0,Census Tract 9800.02,Los Angeles County
272,2022.0,CA,Woodland Generation Station,Electric Utility,WECC California,6,99,Stanislaus,37.652602,-121.020397,2.0,9.0,GAS,0.18336,199.0,1.0,0.0,,1.0,2676968.524,2676968.524,319648.0,159173.6,159354.7,995.931,997.064,118.921,119.056,8374.73885,0.0,0.0,319648.0,0.81664,1743240.0,POINT (-121.020397 37.652602),1431,06099000602,1400000US06099000602,6.02,4753,31962.0,3143.0,2438.0,129.0,3042.0,6,99,602,705.0,Census Tract 6.02,Stanislaus County
273,2022.0,CA,Yuba City Cogen Partners,IPP CHP,WECC California,6,101,Sutter,39.13667,-121.639846,1.0,1.0,GAS,0.05847,49.9,1.0,35923.2,2.428,0.764012,196147.052,196147.052,25557.0,11463.722,11475.57,897.11,898.037,116.889,117.01,7674.885645,0.0,0.0,25557.0,0.94153,437124.0,POINT (-121.639846 39.13667),6390,06101050501,1400000US06101050501,505.01,2272,22654.0,6474.0,3661.0,76.0,6425.0,6,101,50501,2813.0,Census Tract 505.01,Sutter County
